,id,edad,sexo,area,distrito,ocupacion,imc,pas,pad,fc,fr,temp,spo2,glucosa,hba1c,creatinina,colesterol,leucocitos,tabaquismo,alcoholismo,sedentarismo,ant_familiar_dm,ant_familiar_hta,tiempo_enfermedad,diagnostico,sintoma_diarrea,sintoma_heridas_lentas,sintoma_dolor_abdominal,sintoma_poliuria,sintoma_cefalea,sintoma_dificultad_respiratoria,sintoma_deshidratacion,sintoma_tos,sintoma_polidipsia,sintoma_perdida_apetito,sintoma_vision_borrosa,sintoma_fiebre,sintoma_perdida_peso,sintoma_asintomatico,sintoma_polifagia,sintoma_nauseas,sintoma_escalofrios,sintoma_infecciones_frecuentes,sintoma_tinnitus,sintoma_debilidad,sintoma_palpitaciones,sintoma_vomitos,sintoma_malestar_general,sintoma_mareo,sintoma_dolor_garganta,sintoma_epistaxis,sintoma_congestion_nasal,sintoma_fatiga,sintoma_dolor_pecho
sintoma_infecciones_frecuentes,0.0014327338753807148,0.14003313903467113,0.01638145630065518,0.0017550110391711235,-0.0026983132050643326,0.008825191960900182,0.1870991086201732,0.026665429835443337,0.008006735030337974,-0.1712032805876627,-0.19730433382404708,-0.21385301032729925,0.1829830877446963,0.4569662575489562,0.4527328849674989,0.10824811188652625,0.2587916568855069,-0.2046178814917842,0.051180807692006086,0.0021533511050183507,0.06874523155201041,0.18742257312471947,-0.053845924229294614,0.16603661278018567,-0.4185804583703749,-0.0905874433304523,0.33647576434710946,-0.09261091351986922,0.4010154586750748,-0.16924726562302797,-0.12235105382673872,-0.09115241264718082,-0.16445593775208697,0.359412680283461,-0.09305674350315965,0.19656541648110715,-0.1618897866783288,0.401022362442649,-0.12024724725561824,0.33946026419887815,-0.0907006194355219,-0.12288071354401392,1.0,-0.09247131241374501,-0.09177128147382306,-0.07731977791219471,-0.0937229732021555,-0.12278447988338047,-0.09991394154893846,-0.1217721863746898,-0.08129079018493285,-0.1227363517536388,0.1557496669571458,-0.1234814972352408
sintoma_tinnitus,-0.01336009129766814,0.15681488994942938,-0.00828556862877195,-0.000982695772123954,-0.0015452512334176952,0.0012510644414484493,0.20000136573088845,0.4180581346655623,0.41886240177880324,-0.20394992349350982,-0.21185053146285282,-0.2757146973083905,0.1446690206504947,-0.0890169173693842,-0.08790857108517434,0.1838397581318536,0.16373942048096413,-0.2252255310336127,0.05197370657469274,0.003132515348344127,0.08423523747533325,-0.06317231496249741,0.1566452457072387,0.16970984554144072,0.09953378894418823,-0.09812980533793193,-0.08649762671417849,-0.10032175080514533,-0.09843611766012982,0.15206186700756902,-0.13253807209362564,-0.09874181432101213,-0.17814863258045316,-0.0973921057478258,-0.10080470084618483,0.17888118459862115,-0.17536882231009296,-0.09791501700330768,-0.13025910139191732,-0.09122129688402006,-0.09825240454982023,-0.13311183157993836,-0.09247131241374501,1.0,-0.09941221051782892,0.2844861463987337,-0.10152640120849965,-0.13300758545003546,0.3788352671143802,-0.13191100780858103,0.284129172024948,-0.13295545014486274,0.17633386683528662,-0.1337626368626864
sintoma_debilidad,0.009566612366337412,-0.20075669821916486,-0.000923632308000763,-0.007226186314052019,-0.0015927435183755482,-0.018052946384398787,-0.2161144999181918,-0.34982011440802,-0.32821071560722276,0.2601284757492885,0.025464146349501494,0.13753077114259876,0.13471946657402575,-0.2305808401725467,-0.19178907186156652,0.009198985657040411,-0.3201429547617305,0.08873355972089472,-0.060470755518763374,-0.015707710614811354,-0.07393076450942952,-0.07726640649537761,-0.06073764661732306,-0.18516099847979714,-0.17560941029741478,0.3768442914359481,-0.08584281806759197,0.4104692737373492,-0.09769093165412142,-0.18195096793265,-0.13153472577181688,0.3996504590560568,0.17424888401525537,-0.09665482317285162,0.3946880223882973,-0.1300026879081566,0.149800237659964,-0.09717377585947452,-0.12927300744774584,-0.09053072887398783,0.39044085586029065,-0.13210414175545798,-0.09177128147382306,-0.09941221051782892,1.0,-0.08312340160813267,0.415157088199659,-0.1320006847948057,-0.1074134835081323,-0.13091240852008812,-0.08739247812193837,-0.13194894416691885,-0.12820140219663037,-0.1327500202796055
sintoma_palpitaciones,-0.0008557542839212296,0.12988697954998096,0.0019402282515521543,-0.006551913881086818,0.0002750638961399794,0.0018658882229872263,0.17364824855210856,0.34428061202161153,0.35113292278971636,-0.16852456660841375,-0.17373945572856594,-0.23268096354848883,0.12191966408415933,-0.07138671063456291,-0.06970096764761917,0.14049946071930447,0.13611233534457157,-0.1838722610073821,0.032715296360378544,0.00808479431247612,0.06203218537399615,-0.05204285196441627,0.13308913858509552,0.138003613622388,0.08322505926475886,-0.08205112004193871,-0.07232488771812963,-0.08388391263778988,-0.082307242725892,0.12637000398879147,-0.11082155137301099,-0.08256285062536824,-0.14895876728612573,-0.08143429340690958,-0.08428773074030291,0.12962281601420844,-0.1466344322341872,-0.08187152503135914,-0.10891599273082311,-0.0762745789134751,-0.08215363122717079,-0.11130129968520336,-0.07731977791219471,0.2844861463987337,-0.08312340160813267,1.0,-0.08489117964004037,-0.11121413440764949,0.33078717405310853,-0.1102972323167472,0.22307843228614427,-0.11117054153422729,0.14565927848201504,-0.11184546974846739
sintoma_vomitos,0.006837301593035179,-0.19821845498950627,0.007302083831232334,-0.0077701189384268765,0.004609819447241622,-0.02512811540631488,-0.2319186201306873,-0.35652373098930684,-0.33644661095780026,0.2596541315741659,0.02780038424977496,0.14129264495783275,0.13833167677107758,-0.23530230498605315,-0.19334962355268956,0.011362546580589786,-0.3244735311464306,0.0943845894337293,-0.04834984800274835,-0.012711661985023468,-0.08446114806199213,-0.06652276629733882,-0.06627363241620685,-0.18912096794653857,-0.17934408009814704,0.40194004832065433,-0.0876684296888821,0.41219223151891266,-0.09976851605939939,-0.18582050307886508,-0.13433206315399734,0.4096425646273292,0.569897168100072,-0.09871037275067619,0.41623089235230476,-0.13276744357655987,0.15639398834276852,-0.09924036195819824,-0.1320222450663184,-0.09245603787987389,0.3994785622118117,-0.1349135888570129,-0.0937229732021555,-0.10152640120849965,0.415157088199659,-0.08489117964004037,1.0,-0.1348079316863273,-0.10969783656398416,-0.13369651113630468,-0.08925104622657724,-0.13475509069508168,-0.13092785008108362,-0.13557320322262262
sintoma_malestar_general,-0.017896449102816927,-0.18929048031759077,-0.0029757294332462916,0.0007624811758139149,0.001153749163989598,0.012562754665725694,-0.2741997804889482,-0.26528521333257316,-0.2695637213764961,0.24994602090914234,0.4574246663471663,0.4903734445205662,-0.487617587178543,-0.22990677283462677,-0.26058522742137,-0.3381694600407327,-0.2544516819454399,0.42470725316279656,-0.0787270628574042,-0.007270914585114846,-0.10538999313946311,-0.0915586801777935,-0.08397285984921891,-0.24712790347461547,0.4992791125871997,-0.1302978923405495,-0.11485255080762409,-0.13320838292513443,-0.13070461739052608,0.22262012677342652,0.3807736631182245,-0.131110524958275,0.21311106030714386,-0.12931836627871446,-0.13384964958449957,-0.1739358126190893,0.2241590561641159,-0.13001269390155815,-0.1729595438520653,-0.12112469478185003,-0.130460680994381,0.38773109386087146,-0.12278447988338047,-0.13300758545003546,-0.1320006847948057,-0.11121413440764949,-0.1348079316863273,1.0,-0.14371280964154395,0.3673017931227696,-0.11692590317574288,0.3738973902431072,-0.17152580018754116,0.37831141248831307
sintoma_mareo,-0.007671783034116436,0.16428224721917556,-0.0003037525084324427,-0.011228298513340396,0.005918618622834757,0.001510672679220208,0.21362521407204543,0.4466918707359829,0.45014481233605913,-0.21934011157327582,-0.22677622982963389,-0.2983357927334525,0.15424030255548682,-0.09732184482167679,-0.09323856555108324,0.1869812327365773,0.1796642033155252,-0.2312507238762602,0.054511259078425085,0.0101086695176221,0.08775816109576269,-0.07396096115890238,0.1853472679979901,0.18515021418657313,0.10754484727347685,-0.10602786289951681,-0.09345945887492085,-0.10839622888863268,-0.10635882901924439,0.1848282996043857,-0.14320550711901892,-0.10668912992565315,-0.19248707083366662,-0.10523078895514924,-0.10891804955832776,0.16025761547359976,-0.18948352526239778,-0.10579578715028203,-0.14074311159830352,-0.09856331749795345,-0.1061603296091462,-0.14382544610638817,-0.09991394154893846,0.3788352671143802,-0.1074134835081323,0.33078717405310853,-0.10969783656398416,-0.14371280964154395,1.0,-0.1425279730526365,0.31654392450700686,-0.14365647818373628,0.210037726751409,-0.1445286319840733
sintoma_dolor_garganta,-0.0007277198839908255,-0.1924203375592859,-0.009619428986298322,0.0021942426351370115,7.361307347776962e-05,0.007416293158027251,-0.2793651415823048,-0.2637732383612435,-0.2641104943376898,0.2518959527669334,0.4635564307537678,0.4720578805803226,-0.48817728282865597,-0.23014945091711322,-0.26066792163860114,-0.33703937274216295,-0.2569359228602924,0.42552525084559256,-0.07600566427177259,-0.010002093547281479,-0.1063002394835979,-0.08706862792396973,-0.08433595398391794,-0.2450979727957889,0.4951628186942183,-0.12922365469473554,-0.11390565188562878,-0.13211014981402527,-0.12962702651042307,0.217279484058033,0.3937684971092186,-0.1300295875835977,0.21570530677870728,-0.1282522043105022,-0.13274612956679327,-0.172501803253977,0.2181137832806405,-0.12894080756699078,-0.1715335833098709,-0.12012608532903933,-0.12938510124166708,0.37317143194848235,-0.1217721863746898,-0.13191100780858103,-0.13091240852008812,-0.1102972323167472,-0.13369651113630468,0.3673017931227696,-0.1425279730526365,1.0,-0.1159619105530997,0.3793493365951528,-0.17011166010837206,0.3712353826360357
sintoma_epistaxis,-0.0035968947776314083,0.14073308219423192,-0.01069469458699472,-0.004439849419759567,-0.0014442377980175246,0.009718298400656791,0.16894123930498417,0.3653839200741016,0.3696025497807774,-0.18589939206571027,-0.18549321836912852,-0.24186060553917943,0.13316303174743446,-0.07484622019697469,-0.07499351990225869,0.14819349435339108,0.14221048117271162,-0.19287726860273108,0.0404667332975284,0.009405448279830851,0.07344434685953585,-0.05418998969575545,0.14107193584176778,0.15645179450692936,0.08749935674288999,-0.08626512599845432,-0.07603937092680205,-0.08819204770445095,-0.0865344027077906,0.11381185054109516,-0.11651315774422712,-0.08680313819419574,-0.15660903619529093,-0.0856166201966715,-0.08861660521781495,0.15552704604477138,-0.15416532724877346,-0.08607630729362176,-0.11450973285152972,-0.08019191154352144,-0.08637290198378819,-0.11701754511368241,-0.08129079018493285,0.284129172024948,-0.08739247812193837,0.22307843228614427,-0.08925104622657724,-0.11692590317574288,0.31654392450700686,-0.1159619105530997,1.0,-0.11688007144649185,0.150413233924488,-0.11758966282576325
sintoma_congestion_nasal,-0.009542588432545308,-0.19508179028245567,-0.00970695065212973,0.004939856579715715,-0.003567850528571956,0.009855290599035282,-0.27781691876973147,-0.26387433729301146,-0.2679600357585344,0.25507306523170825,0.46869530503404483,0.4781138165848396,-0.5012764321045664,-0.2308487656695947,-0.2614280532022228,-0.3378238852122952,-0.25864649212096896,0.4287355761083757,-0.07068159068822041,-0.005973326933461164,-0.10459171572772727,-0.09985821849687862,-0.08697392730650108,-0.2470617773617778,0.4990834089450892,-0.13024681916034195,-0.11480753177531829,-0.13315616891288934,-0.1306533847853158,0.22284345045367596,0.3758861528832325,-0.13105913324849483,0.22675840785469023,-0.12926767704570866,-0.13379718421340975,-0.17386763457765916,0.22140301056409264,-0.1299617325112737,-0.17289174848106761,-0.1210772172420899,-0.1304095440055109,0.36405338423993405,-0.1227363517536388,-0.13295545014486274,-0.13194894416691885,-0.11117054153422729,-0.13475509069508168,0.3738973902431072,-0.14365647818373628,0.3793493365951528,-0.11688007144649185,1.0,-0.17145856680451407,0.38907716230828465
sintoma_fatiga,-0.005400951056543814,0.19976016009736433,0.004447960534857545,0.0019236808698292623,-0.0011428418854717288,0.0016030840111425607,0.2616461077668349,0.3076295482586631,0.2990341360383669,-0.25747816366001197,-0.2746072368397843,-0.3294715748603326,0.21571879535787397,0.23251773231193495,0.23609149678531527,0.18361827590965377,0.2928276198054619,-0.28122515748935706,0.07237224027971681,0.0028848567718700443,0.10371141315294896,0.08305902500389989,0.07516425729752194,0.21570453064535436,-0.2024747561478102,-0.12654762001644798,0.16213325008554172,-0.12937434000357548,0.14115461510838007,-0.001176282355707175,-0.17092031852358447,-0.1273368632027641,-0.22973942916328577,0.15453014442736104,-0.12999714953702923,0.24845006157575647,-0.22615460218233197,0.22550523530186656,-0.16798137130571217,0.1723558637647322,-0.1267057232392871,-0.1716602353837536,0.1557496669571458,0.17633386683528662,-0.12820140219663037,0.14565927848201504,-0.13092785008108362,-0.17152580018754116,0.210037726751409,-0.17011166010837206,0.150413233924488,-0.17145856680451407,1.0,-0.17249951005002293
sintoma_dolor_pecho,-0.01138797647253057,-0.1979465217076961,-0.01806664775720306,-0.0021977896347910304,-0.0013400838204397927,0.006857279791836749,-0.29097669216023225,-0.2664887781857063,-0.2678090162659206,0.24867006479177103,0.4731052026656448,0.4901690581676776,-0.4946115443859375,-0.22906722004190785,-0.26074659551871077,-0.33613418002443546,-0.26118476890553816,0.43079766583837753,-0.0735201409907775,-0.0018608216776156324,-0.10602826167596005,-0.09739381134064608,-0.08955874127556282,-0.24856312723363097,0.5021133975491469,-0.13103756149057902,-0.11550454054520512,-0.13396457421576158,-0.13144659541882295,0.2120053084770912,0.39205848507698443,-0.13185480722419535,0.23021912222671306,-0.1300524748997393,-0.13460948118853774,-0.17492320353055008,0.21971845043041657,-0.1307507440500583,-0.17394139272538617,-0.12181228994112193,-0.13120127425563743,0.37708722431745023,-0.1234814972352408,-0.1337626368626864,-0.1327500202796055,-0.11184546974846739,-0.13557320322262262,0.37831141248831307,-0.1445286319840733,0.3712353826360357,-0.11758966282576325,0.38907716230828465,-0.17249951005002293,1.0
